root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
,,2021-05-14,2021-05-14,Rice Acquisition Corp.,,0001823766,1823766,"Carnegie, Pennsylvania",Delaware,001-39644,21924338,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39644&action=getcompany,https://www.sec.gov/Archives/edgar/data/1823766/000121390021026394/0001213900-21-026394-index.html,https://www.sec.gov/Archives/edgar/data/1823766/000121390021026394/prem14a0521_riceacquisition.htm
,,2021-07-22,,Capri Listco,CZOOF,0001859639,1859639,"Grand Cayman, Cayman Islands",Cayman Islands,333-256152,211106472,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1859639/000121390021038029/0001213900-21-038029-index.html,https://www.sec.gov/Archives/edgar/data/1859639/000121390021038029/ff42021a3_caprilistco.htm
,,2021-06-21,,Capri Listco,CZOOF,0001859639,1859639,"Grand Cayman, Cayman Islands",Cayman Islands,333-256152,211026623,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1859639/000121390021033033/0001213900-21-033033-index.html,https://www.sec.gov/Archives/edgar/data/1859639/000121390021033033/ff42021a1_caprilistco.htm
,,2021-07-12,,Capri Listco,CZOOF,0001859639,1859639,"Grand Cayman, Cayman Islands",Cayman Islands,333-256152,211086262,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1859639/000121390021036583/0001213900-21-036583-index.html,https://www.sec.gov/Archives/edgar/data/1859639/000121390021036583/ff42021a2_caprilistco.htm
,,2021-06-01,2021-06-01,EQT Corp,EQT,0000033213,33213,"Pittsburgh, Pennsylvania",Pennsylvania,001-03551,21986670,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-03551&action=getcompany,https://www.sec.gov/Archives/edgar/data/33213/000110465921075175/0001104659-21-075175-index.html,https://www.sec.gov/Archives/edgar/data/33213/000110465921075175/tm2117308-1_pre14a.htm
,,2021-07-26,,Ajax I,,0001824963,1824963,"New York, New York",Cayman Islands,001-39660,211114049,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39660&action=getcompany,https://www.sec.gov/Archives/edgar/data/1824963/000121390021038617/0001213900-21-038617-index.html,https://www.sec.gov/Archives/edgar/data/1824963/000121390021038617/defm14a0721_ajax1.htm
,,2021-06-11,2021-07-16,EQT Corp,EQT,0000033213,33213,"Pittsburgh, Pennsylvania",Pennsylvania,001-03551,211011456,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-03551&action=getcompany,https://www.sec.gov/Archives/edgar/data/33213/000110465921080127/0001104659-21-080127-index.html,https://www.sec.gov/Archives/edgar/data/33213/000110465921080127/tm2117308-2_def14a.htm
,,2021-07-26,,Capri Listco,CZOOF,0001859639,1859639,"Grand Cayman, Cayman Islands",Cayman Islands,333-256152,211113145,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1859639/000121390021038586/0001213900-21-038586-index.html,https://www.sec.gov/Archives/edgar/data/1859639/000121390021038586/f424b30721_caprilistco.htm
,,2021-11-03,2021-09-30,New Fortress Energy Inc.,NFE,0001749723,1749723,"New York, New York",Delaware,001-38790,211376447,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38790&action=getcompany,https://www.sec.gov/Archives/edgar/data/1749723/000114036121036441/0001140361-21-036441-index.html,https://www.sec.gov/Archives/edgar/data/1749723/000114036121036441/brhc10030281_10q.htm
,,2021-10-18,,Imperial Petroleum Inc./Marshall Islands,"IMPP, IMPPP",0001876581,1876581,"Athens, Greece",Marshall Islands,377-05307,211328179,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-05307&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876581/000095012321013247/0000950123-21-013247-index.html,https://www.sec.gov/Archives/edgar/data/1876581/000095012321013247/filename1.htm
,,2021-11-05,,Imperial Petroleum Inc./Marshall Islands,"IMPP, IMPPP",0001876581,1876581,"Athens, Greece",Marshall Islands,333-260829,211384837,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-260829&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876581/000119312521321633/0001193125-21-321633-index.html,https://www.sec.gov/Archives/edgar/data/1876581/000119312521321633/d195453df1.htm
,,2021-03-16,2020-12-31,New Fortress Energy Inc.,NFE,0001749723,1749723,"New York, New York",Delaware,001-38790,21746590,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38790&action=getcompany,https://www.sec.gov/Archives/edgar/data/1749723/000114036121008724/0001140361-21-008724-index.html,https://www.sec.gov/Archives/edgar/data/1749723/000114036121008724/brhc10021589_10k.htm
,,2021-12-13,,Imperial Petroleum Inc./Marshall Islands,"IMPP, IMPPP",0001876581,1876581,"Athens, Greece",Marshall Islands,377-05788,211488962,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-05788&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876581/000095012321016181/0000950123-21-016181-index.html,https://www.sec.gov/Archives/edgar/data/1876581/000095012321016181/filename1.htm
,,2021-11-12,,Imperial Petroleum Inc./Marshall Islands,"IMPP, IMPPP",0001876581,1876581,"Athens, Greece",Marshall Islands,333-260829,211401950,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-260829&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876581/000119312521327741/0001193125-21-327741-index.html,https://www.sec.gov/Archives/edgar/data/1876581/000119312521327741/d195453df1a.htm
,,2021-02-08,,Fusion Fuel Green PLC,"HTOO, HTOOW",0001819794,1819794,"Dublin, Ireland",Ireland,333-251990,21598997,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-251990&action=getcompany,https://www.sec.gov/Archives/edgar/data/1819794/000121390021007296/0001213900-21-007296-index.html,https://www.sec.gov/Archives/edgar/data/1819794/000121390021007296/ea134640-424b3_fusionfuel.htm
,,2021-05-14,,Capri Listco,CZOOF,0001859639,1859639,"Grand Cayman, Cayman Islands",Cayman Islands,333-256152,21925294,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-256152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1859639/000121390021026448/0001213900-21-026448-index.html,https://www.sec.gov/Archives/edgar/data/1859639/000121390021026448/ff42021_caprilistco.htm
,,2021-11-18,,Direxion Shares ETF Trust,,0001424958,1424958,"New York, New York",Delaware,811-22201,211423913,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22201&action=getcompany,https://www.sec.gov/Archives/edgar/data/1424958/000119312521333609/0001193125-21-333609-index.html,https://www.sec.gov/Archives/edgar/data/1424958/000119312521333609/d303827d485bpos.htm
,,2021-10-20,,Roth CH Acquisition III Co,,0001839412,1839412,"Newport Beach, California",Delaware,001-40147,211334761,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40147&action=getcompany,https://www.sec.gov/Archives/edgar/data/1839412/000110465921128110/0001104659-21-128110-index.html,https://www.sec.gov/Archives/edgar/data/1839412/000110465921128110/tm2120684-2_prer14a.htm
,,2021-12-09,,Roth CH Acquisition III Co,,0001839412,1839412,"Newport Beach, California",Delaware,001-40147,211479984,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40147&action=getcompany,https://www.sec.gov/Archives/edgar/data/1839412/000110465921147784/0001104659-21-147784-index.html,https://www.sec.gov/Archives/edgar/data/1839412/000110465921147784/tm2120684-4_prer14a.htm
,,2021-07-06,2021-07-02,"Cano Health, Inc.",,0001800682,1800682,"Miami, Florida",Delaware,001-39289,211072446,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39289&action=getcompany,https://www.sec.gov/Archives/edgar/data/1800682/000119312521208052/0001193125-21-208052-index.html,https://www.sec.gov/Archives/edgar/data/1800682/000119312521208052/d194973dex21.htm
,,2021-11-18,,Imperial Petroleum Inc./Marshall Islands,"IMPP, IMPPP",0001876581,1876581,"Athens, Greece",Marshall Islands,333-260829,211423750,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-260829&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876581/000119312521333569/0001193125-21-333569-index.html,https://www.sec.gov/Archives/edgar/data/1876581/000119312521333569/d195453df1a.htm
,,2021-11-23,,Imperial Petroleum Inc./Marshall Islands,"IMPP, IMPPP",0001876581,1876581,"Athens, Greece",Marshall Islands,333-260829,211438842,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-260829&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876581/000119312521338514/0001193125-21-338514-index.html,https://www.sec.gov/Archives/edgar/data/1876581/000119312521338514/d195453d424b1.htm
,,2021-08-23,,Direxion Shares ETF Trust,,0001424958,1424958,"New York, New York",Delaware,811-22201,211197673,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22201&action=getcompany,https://www.sec.gov/Archives/edgar/data/1424958/000119312521254105/0001193125-21-254105-index.html,https://www.sec.gov/Archives/edgar/data/1424958/000119312521254105/d146603d485apos.htm
,,2021-05-03,,Holicity Inc.,,0001814329,1814329,"Kirkland, Washington",Delaware,333-255703,21880472,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-255703&action=getcompany,https://www.sec.gov/Archives/edgar/data/1814329/000121390021024003/0001213900-21-024003-index.html,https://www.sec.gov/Archives/edgar/data/1814329/000121390021024003/ea138694-s4_holicity.htm
,,2021-08-11,2021-08-11,StealthGas Inc.,GASS,0001328919,1328919,"Athens, Greece",Marshall Islands,001-36797,211163310,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36797&action=getcompany,https://www.sec.gov/Archives/edgar/data/1328919/000119312521243339/0001193125-21-243339-index.html,https://www.sec.gov/Archives/edgar/data/1328919/000119312521243339/d208300dex993.htm
,,2021-12-30,,Roth CH Acquisition III Co,,0001839412,1839412,"Newport Beach, California",Delaware,001-40147,211533736,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40147&action=getcompany,https://www.sec.gov/Archives/edgar/data/1839412/000110465921154798/0001104659-21-154798-index.html,https://www.sec.gov/Archives/edgar/data/1839412/000110465921154798/tm2120684-6_prer14a.htm
,,2021-05-07,,EQT Corp,EQT,0000033213,33213,"Pittsburgh, Pennsylvania",Pennsylvania,001-03551,21900110,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-03551&action=getcompany,https://www.sec.gov/Archives/edgar/data/33213/000110465921062691/0001104659-21-062691-index.html,https://www.sec.gov/Archives/edgar/data/33213/000110465921062691/tm2113945d5_defa14a.htm
,,2021-01-28,,CALLAWAY GOLF CO,MODG,0000837465,837465,"Carlsbad, California",Delaware,333-250903,21565907,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-250903&action=getcompany,https://www.sec.gov/Archives/edgar/data/837465/000119312521020870/0001193125-21-020870-index.html,https://www.sec.gov/Archives/edgar/data/837465/000119312521020870/d54680d424b3.htm
,,2021-01-06,,"Sabine Pass Liquefaction, LLC",,0001499200,14992,"Houston, Texas",Delaware,333-251933,21513087,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-251933&action=getcompany,https://www.sec.gov/Archives/edgar/data/14992/000119312521003307/0001193125-21-003307-index.html,https://www.sec.gov/Archives/edgar/data/14992/000119312521003307/d77182ds4.htm
,,2021-04-05,,Managed Portfolio Series,,0001511699,1511699,"Milwaukee, Wisconsin",[],333-172080,21806558,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-172080&action=getcompany,https://www.sec.gov/Archives/edgar/data/1511699/000089418921002074/0000894189-21-002074-index.html,https://www.sec.gov/Archives/edgar/data/1511699/000089418921002074/ck0001511699-20201130.htm
,,2021-01-08,,Fusion Fuel Green PLC,"HTOO, HTOOW",0001819794,1819794,"Dublin, Ireland",Ireland,333-251990,21518231,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-251990&action=getcompany,https://www.sec.gov/Archives/edgar/data/1819794/000121390021001232/0001213900-21-001232-index.html,https://www.sec.gov/Archives/edgar/data/1819794/000121390021001232/ea132841-f1_fusionfuel.htm
,,2021-01-27,,Fusion Fuel Green PLC,"HTOO, HTOOW",0001819794,1819794,"Dublin, Ireland",Ireland,333-251990,21556081,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-251990&action=getcompany,https://www.sec.gov/Archives/edgar/data/1819794/000121390021004471/0001213900-21-004471-index.html,https://www.sec.gov/Archives/edgar/data/1819794/000121390021004471/ea133885-f1a1_fusionfuel.htm
,,2021-05-21,,Holicity Inc.,,0001814329,1814329,"Kirkland, Washington",Delaware,333-255703,21946543,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-255703&action=getcompany,https://www.sec.gov/Archives/edgar/data/1814329/000121390021028261/0001213900-21-028261-index.html,https://www.sec.gov/Archives/edgar/data/1814329/000121390021028261/fs42021a1_holicityinc.htm
,,2021-08-12,,Rice Acquisition Corp.,,0001823766,1823766,"Carnegie, Pennsylvania",Delaware,001-39644,211167818,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39644&action=getcompany,https://www.sec.gov/Archives/edgar/data/1823766/000121390021042041/0001213900-21-042041-index.html,https://www.sec.gov/Archives/edgar/data/1823766/000121390021042041/defm14a0821_riceacqcorp.htm
,,2021-07-29,,Rice Acquisition Corp.,,0001823766,1823766,"Carnegie, Pennsylvania",Delaware,001-39644,211127860,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39644&action=getcompany,https://www.sec.gov/Archives/edgar/data/1823766/000121390021039300/0001213900-21-039300-index.html,https://www.sec.gov/Archives/edgar/data/1823766/000121390021039300/prer14a20721_riceacquisition.htm
,,2021-06-01,,Holicity Inc.,,0001814329,1814329,"Kirkland, Washington",Delaware,333-255703,21982607,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-255703&action=getcompany,https://www.sec.gov/Archives/edgar/data/1814329/000121390021030069/0001213900-21-030069-index.html,https://www.sec.gov/Archives/edgar/data/1814329/000121390021030069/fs42021a2_holicityinc.htm
,,2021-01-26,,CALLAWAY GOLF CO,MODG,0000837465,837465,"Carlsbad, California",Delaware,333-250903,21555331,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-250903&action=getcompany,https://www.sec.gov/Archives/edgar/data/837465/000119312521017886/0001193125-21-017886-index.html,https://www.sec.gov/Archives/edgar/data/837465/000119312521017886/d54680ds4a.htm
,,2021-01-27,,CALLAWAY GOLF CO,MODG,0000837465,837465,"Carlsbad, California",Delaware,333-250903,21560838,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-250903&action=getcompany,https://www.sec.gov/Archives/edgar/data/837465/000119312521019310/0001193125-21-019310-index.html,https://www.sec.gov/Archives/edgar/data/837465/000119312521019310/d54680ds4a.htm
,,2021-06-08,,Holicity Inc.,,0001814329,1814329,"Kirkland, Washington",Delaware,333-255703,211000556,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-255703&action=getcompany,https://www.sec.gov/Archives/edgar/data/1814329/000121390021031300/0001213900-21-031300-index.html,https://www.sec.gov/Archives/edgar/data/1814329/000121390021031300/f424b30621_holicityinc.htm
,,2021-07-02,,Rice Acquisition Corp.,,0001823766,1823766,"Carnegie, Pennsylvania",Delaware,001-39644,211071578,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39644&action=getcompany,https://www.sec.gov/Archives/edgar/data/1823766/000121390021035628/0001213900-21-035628-index.html,https://www.sec.gov/Archives/edgar/data/1823766/000121390021035628/prer14a0621_riceacquisition.htm
,,2021-01-05,,CALLAWAY GOLF CO,MODG,0000837465,837465,"Carlsbad, California",Delaware,333-250903,21507117,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-250903&action=getcompany,https://www.sec.gov/Archives/edgar/data/837465/000119312521002056/0001193125-21-002056-index.html,https://www.sec.gov/Archives/edgar/data/837465/000119312521002056/d54680ds4a.htm
,,2021-05-28,,"['BNY Mellon Investment Grade Funds, Inc.', 'BNY Mellon Sustainable U.S. Equity Fund, Inc.', 'DREYFUS TAX EXEMPT CASH MANAGEMENT FUNDS', 'DREYFUS CASH MANAGEMENT', 'BNY MELLON ULTRA SHORT INCOME FUND', 'Dreyfus Institutional Liquidity Funds', 'DREYFUS INSTITUTIONAL PREFERRED MONEY MARKET FUNDS', 'BNY MELLON OPPORTUNITY FUNDS', 'CITIZENSSELECT FUNDS', 'Dreyfus Institutional Reserves Funds', 'BNY Mellon Large Cap Securities Fund, Inc.', 'BNY MELLON SHORT-INTERMEDIATE MUNICIPAL BOND FUND']",,"['0000889169', '0000030167', '0000740123', '0000759667', '0000804887', '0001717375', '0001038520', '0001111178', '0001167368', '0001423799', '0000030146', '0000810305']","['889169', '30167', '740123', '759667', '804887', '1717375', '103852', '1111178', '1167368', '1423799', '30146', '810305']","['New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York', 'New York, New York']","['Maryland', 'Maryland', 'New York', 'New York', 'New York', 'Massachusetts', 'Maryland', 'Massachusetts', 'New York', 'New York']","['033-48926', '002-40341', '002-89275', '002-94930', '033-09634', '333-220625', '333-26513', '333-34474', '333-82876', '333-148652', '002-09455', '033-11752']","['21976329', '21976337', '21976330', '21976331', '21976336', '21976334', '21976333', '21976339', '21976335', '21976332', '21976340', '21976338']","['https://www.sec.gov/cgi-bin/browse-edgar/?filenum=033-48926&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=002-40341&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=002-89275&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=002-94930&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=033-09634&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-220625&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-26513&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-34474&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-82876&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-148652&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=002-09455&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=033-11752&action=getcompany']","['https://www.sec.gov/Archives/edgar/data/889169/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/30167/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/740123/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/759667/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/804887/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/1717375/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/103852/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/1111178/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/1167368/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/1423799/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/30146/000088916921000012/0000889169-21-000012-index.html', 'https://www.sec.gov/Archives/edgar/data/810305/000088916921000012/0000889169-21-000012-index.html']","['https://www.sec.gov/Archives/edgar/data/889169/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/30167/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/740123/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/759667/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/804887/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/1717375/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/103852/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/1111178/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/1167368/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/1423799/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/30146/000088916921000012/group1sai-0620212.htm', 'https://www.sec.gov/Archives/edgar/data/810305/000088916921000012/group1sai-0620212.htm']"
